position_panda_joint1,position_panda_joint2,position_panda_joint3,position_panda_joint4,position_panda_joint5,position_panda_joint6,position_panda_joint7,velocity_panda_joint1,velocity_panda_joint2,velocity_panda_joint3,velocity_panda_joint4,velocity_panda_joint5,velocity_panda_joint6,velocity_panda_joint7,effort_panda_joint1,panda_joint2,effort_panda_joint3,effort_panda_joint4,panda_joint5,effort_panda_joint6,effort_panda_joint7,ee_state_position_x,ee_state_position_y,ee_state_position_z,ee_state_orientation_x,ee_state_orientation_y,ee_state_orientation_z,ee_state_orientation_w
-1.43052113777,1.53136843737,1.44707133475,-2.07191674236,-1.60727742226,1.7206589623,1.43806275677,0.19954951384,0.00315142955568,0.00487993578763,-0.0926819792687,-0.0218291803356,-0.0161648739129,0.290948337287,0.229427039623,-25.3058242798,25.1622467041,-0.10767531395,0.0531662255526,1.40386915207,0.306844234467,0.55273850163,-0.0821637310381,0.179419962764,-0.921772213561,0.387527498001,-0.0106166444945,0.0067610250028
-1.41013263938,1.53188134781,1.44719437948,-2.0806868106,-1.60929939714,1.71970718889,1.46732037994,0.209893028329,0.00570997505461,-0.00153346787787,-0.0771159988799,-0.0148612854148,-0.00336275078866,0.286869334123,0.00329178571701,-25.3058242798,25.463760376,0.118459939957,0.0440109521151,1.38372755051,0.357198238373,0.552433031803,-0.0671110553083,0.179381351032,-0.921790542096,0.387484109643,-0.0106113166554,0.00675730980275
-1.38832832985,1.53252315889,1.44752637122,-2.08788166009,-1.61119558531,1.71864745559,1.49676725298,0.221863822847,0.00510178599001,0.00519124785099,-0.0714836974728,-0.0216218423869,-0.0065706909423,0.287212283817,0.376216590405,-25.0003433228,25.0511627197,-0.262399435043,0.0531662255526,1.30224561691,0.306844234467,0.552125439406,-0.0518601733842,0.179313598516,-0.921768247308,0.387538606168,-0.0105248958784,0.00680834425914
-1.36470511059,1.53330625582,1.44777327347,-2.09396196988,-1.61304493683,1.71743724985,1.52649456987,0.230194256937,0.00952083844139,0.00194828077477,-0.0505891665733,-0.0163375763717,-0.0201490640728,0.278196550702,0.376216590405,-25.1550674438,25.2019195557,-0.0719697475433,0.0440109521151,1.29217481613,0.367269039154,0.551818725436,-0.0364681722017,0.179296057961,-0.921763150686,0.387550338474,-0.0105189326407,0.0068396814753
-1.3408967371,1.53411603463,1.44811000598,-2.09830048437,-1.61474181509,1.71618660097,1.55497029586,0.228740221054,0.00870591941002,0.000920890910169,-0.0342616644889,-0.0177062894961,-0.00953224411797,0.270114254628,0.523006141186,-24.8852920532,25.31300354,-0.29810500145,0.0797165185213,1.29217481613,0.276631832123,0.551518279597,-0.0217592120442,0.179257520607,-0.921750248652,0.387581434571,-0.0105095649896,0.00683079275348
-1.31659168501,1.53500452186,1.44854706428,-2.10117772902,-1.61622492792,1.71490525755,1.58222985497,0.240981363929,0.00752881040601,0.0023307619421,-0.0191349881698,-0.0143337395716,-0.00587747776404,0.262778684687,0.411922156811,-24.7345352173,25.1265411377,-0.147348165512,0.0531662255526,1.30224561691,0.377339839935,0.551234374758,-0.00734085485181,0.179230125179,-0.921757347805,0.387565314222,-0.0104896037957,0.00681815166492
-1.29197926668,1.53597321875,1.44899398147,-2.10269024606,-1.61755300382,1.71358337686,1.60839813936,0.233118443226,0.00896505062651,0.0071042015437,-0.0132676067468,-0.00735885350867,-0.0111483958389,0.251903888427,-0.0324137806892,-24.7702407837,25.0868682861,-0.0719697475433,0.0531662255526,1.28210401535,0.387410640717,0.550912784545,0.00666000004285,0.179197108687,-0.921773105941,0.387528484056,-0.0104779299566,0.0067991318484
-1.2675382597,1.53703104535,1.44944341317,-2.10302106033,-1.6187662703,1.71223147753,1.63331207026,0.241364375041,0.0118058673581,0.00713512502847,0.00355471035151,-0.00637395422814,-0.0108004169574,0.231157520759,-0.0324137806892,-24.6948623657,25.2376251221,-0.0322968959808,0.0531662255526,1.29217481613,0.367269039154,0.550643230308,0.020045584106,0.179157206266,-0.921765975517,0.387546071728,-0.0104669068156,0.00678030451157
-1.24316140186,1.53810921532,1.44994271272,-2.10212713192,-1.61982555693,1.7108867902,1.65696763834,0.239871864143,0.00941901149894,0.0093428322533,0.0113677701766,-0.00811853143929,-0.00559116659464,0.22742701393,0.0429646372795,-24.5798110962,24.9757843018,0.0787870883942,0.0705612450838,1.23175001144,0.306844234467,0.550355440783,0.0330468985453,0.179131953318,-0.921803622157,0.387456990013,-0.010459843001,0.00676422597208
-1.22689545322,1.53886576252,1.45028601752,-2.10101633162,-1.62044359283,1.70997629251,1.67207867983,0.24079840402,0.0106927041223,0.00823676888574,0.0199519033472,-0.0113560413958,-0.0120634074088,0.210007598069,0.00329178571701,-24.6551895142,25.2376251221,0.308889627457,0.0623214989901,1.27203321457,0.306844234467,0.550183544984,0.041544138381,0.179149743378,-0.921815976621,0.387426788696,-0.0104806479982,0.00677824933715
-1.20252466823,1.54001979863,1.45082518581,-2.09845685267,-1.62130689972,1.70862823887,1.69407676005,0.241362819015,0.00956172106632,0.00274566042822,0.0292093017973,-0.00409389048964,-0.0153349133162,0.209134435088,0.229427039623,-24.6551895142,25.31300354,0.269216775894,0.0623214989901,1.28210401535,0.316915035248,0.549900794876,0.0539713815198,0.179115827136,-0.92182452318,0.387407017359,-0.0104665307435,0.00676779867762
-1.17776668199,1.54128456581,1.45145335453,-2.0949959016,-1.62206117125,1.70726379539,1.71543700492,0.248022187637,0.0123894268414,0.00429608004487,0.039961251732,-0.00867944399428,-0.0140926308399,0.2141049269,0.189754188061,-24.6551895142,25.0114898682,0.269216775894,0.0797165185213,1.25189161301,0.306844234467,0.54964159875,0.0662234071748,0.179086353496,-0.921835327724,0.387381980167,-0.0104419225482,0.00676729309142
-1.15274252207,1.54259337281,1.4520762818,-2.09052666356,-1.62269553222,1.7058533588,1.73603002557,0.242440999426,0.0144819952531,0.0141065793454,0.0461741024713,-0.00742585064953,-0.0103266790067,0.201940078058,-0.0681193470955,-24.7702407837,25.1265411377,0.459646463394,0.0879562646151,1.26196241379,0.33705663681,0.549418165962,0.0783385659428,0.179080590171,-0.921837554327,0.387376652848,-0.0104385389861,0.0067741541648
-1.12896712526,1.5438525435,1.45263039529,-2.08549568473,-1.62321467285,1.7045257605,1.7549765501,0.221500721514,0.00993284951212,0.00785751108151,0.0497842198133,-0.00469388200766,-0.0100967768522,0.182462571862,0.300838172436,-24.7702407837,25.4280548096,0.344595193863,0.0971115380526,1.30224561691,0.357198238373,0.549172416029,0.0893814924432,0.179055265145,-0.921822932661,0.387412141326,-0.0104138876635,0.00677233467019
-1.10536544367,1.54519231754,1.45331988048,-2.07994637397,-1.6236484998,1.70324161021,1.77301880943,0.250247993727,0.0150212988683,0.00761902403852,0.0659609195009,-0.00342295651837,-0.0107690258233,0.191720513946,1.52672934532,-24.8495864868,25.5431060791,-0.0322968959808,0.0797165185213,1.34252882004,0.296773433685,0.548971265069,0.101020770256,0.179031360986,-0.921819511216,0.387420402925,-0.0103873804889,0.00680606088459
-1.07710619664,1.54684819876,1.45412889614,-2.07195361893,-1.62407985756,1.70167595929,1.79343565837,0.282250033959,0.0168192601757,0.00983367024322,0.0876594817159,-0.00775045210361,-0.0157455691644,0.213404847299,0.154048621655,-25.0400161743,25.388381958,0.229543924332,0.0797165185213,1.27203321457,0.286702632904,0.548776698554,0.114099260344,0.17899139987,-0.921827246528,0.387403176329,-0.0103363749559,0.00681658875067
-1.05237769891,1.54825891533,1.45482478982,-2.06460159574,-1.62439143081,1.70028381737,1.81081966789,0.196268855095,0.00956981493376,0.0110004765137,0.0658392300391,-0.00449908119696,-0.0128463862299,0.141922917525,-1.6272623539,-25.3851699829,25.3526763916,1.02696824074,0.0623214989901,1.22167921066,0.367269039154,0.548504678307,0.124002599527,0.178930763254,-0.921821105565,0.387419758038,-0.01029057158,0.00677381375557
-1.03987637955,1.54906097726,1.4550539422,-2.06072014771,-1.62455577889,1.69956242246,1.8195833983,0.0400850318674,-3.01633639345e-05,5.69434793975e-05,0.00959484496176,0.000414701055132,-0.000304189298238,0.0218131120069,-2.07556557655,-25.5359268188,25.463760376,1.21739792824,0.0705612450838,1.23175001144,0.387410640717,0.54841349535,0.126870687203,0.178868743375,-0.921799233196,0.387473296189,-0.0102562088041,0.00674007429613
