position_panda_joint1,position_panda_joint2,position_panda_joint3,position_panda_joint4,position_panda_joint5,position_panda_joint6,position_panda_joint7,velocity_panda_joint1,velocity_panda_joint2,velocity_panda_joint3,velocity_panda_joint4,velocity_panda_joint5,velocity_panda_joint6,velocity_panda_joint7,effort_panda_joint1,panda_joint2,effort_panda_joint3,effort_panda_joint4,panda_joint5,effort_panda_joint6,effort_panda_joint7,ee_state_position_x,ee_state_position_y,ee_state_position_z,ee_state_orientation_x,ee_state_orientation_y,ee_state_orientation_z,ee_state_orientation_w
-1.45088457475,1.53123628402,1.44794397968,-2.06103138179,-1.60459644438,1.72219622002,1.40668140708,0.179053928564,0.00197240390689,-0.000883279754939,-0.103627061729,-0.0240350501555,-0.00548657237877,0.281086224467,-0.107792198658,-26.4563369751,25.5034332275,0.269216775894,0.263737499714,1.40386915207,0.296773433685,0.553252768954,-0.0979983530994,0.180047897988,-0.921770810164,0.387506712956,-0.0110586004464,0.00740461336745
-1.43199870737,1.53125041679,1.44797915085,-2.07124354696,-1.60670390185,1.72137952698,1.43586179227,0.196417447286,0.00132074570738,0.00388753477586,-0.0917685033531,-0.0179115686202,-0.0123846617783,0.28666257568,0.189754188061,-26.0358047485,25.388381958,0.0430815219879,0.254582226276,1.34252882004,0.21529148519,0.552974245192,-0.0832157675738,0.180042014764,-0.92173520555,0.387592431953,-0.0110838979367,0.00731195928555
-1.41179874732,1.53145594033,1.44821655765,-2.07998558776,-1.60876390736,1.7204700602,1.46521566368,0.207447463367,0.00152768199968,0.00211876028483,-0.0861420486816,-0.0193696509054,-0.0106178103022,0.286833411632,0.118343055248,-25.3851699829,25.388381958,0.0430815219879,0.271977245808,1.30224561691,0.265645503998,0.552640340697,-0.0681946397227,0.180027090025,-0.921769995156,0.387509560283,-0.011083478641,0.00731937301885
-1.38992927435,1.53217337246,1.44845865812,-2.0872776737,-1.61058709916,1.71947308067,1.49454847059,0.219004133098,0.00439289666784,0.00574085536112,-0.0586120280651,-0.0194161237157,-0.0106292606316,0.295890242462,0.523006141186,-25.1153945923,25.3526763916,-0.29810500145,0.237187221646,1.25189161301,0.245503887534,0.55237745316,-0.0529642791004,0.179965218344,-0.921726790681,0.387612988632,-0.0109916741151,0.0074214206832
-1.36651564104,1.53299348934,1.44876257085,-2.09357534184,-1.61246091095,1.71832254277,1.52435949083,0.234730261314,0.0103746931659,0.00286993265262,-0.0529459066894,-0.0178413868406,-0.00846536682291,0.286833552244,0.229427039623,-25.1153945923,25.3526763916,-0.0719697475433,0.237187221646,1.22167921066,0.286702632904,0.552026192596,-0.0374587174659,0.179943630413,-0.921779420845,0.387487273978,-0.0109578930636,0.00749909273557
-1.34305787768,1.53351128996,1.4492669969,-2.09745618743,-1.61448394296,1.71689228011,1.55284584826,0.221197677613,0.0101187347927,0.00938816938518,-0.0348868558202,-0.0067848993665,-0.00897072805242,0.284231133986,1.67748618126,-24.8495864868,25.0868682861,-0.790048360825,0.43860322237,1.26196241379,0.245503887534,0.551992021626,-0.0236444405926,0.180023236128,-0.921456868246,0.388248867167,-0.0113818745141,0.00710704144862
-1.31914041979,1.53430157788,1.44974490703,-2.10018821907,-1.61604243316,1.71562004688,1.58025843821,0.244662226556,0.0084114114169,0.000370576862097,-0.0265935026999,-0.0237383173973,-0.0130365876855,0.266206338355,0.895930945873,-24.4647598267,25.2019195557,-0.714669942856,0.97327119112,1.35259962082,0.235433086753,0.551756592144,-0.00908117882537,0.179998961397,-0.921494828399,0.388159114376,-0.0113564088699,0.0071284737676
-1.29432028473,1.53530910147,1.45004627916,-2.10197075203,-1.61733575671,1.71437838993,1.60648988637,0.243066062709,0.00879981541504,0.00160775722948,-0.0191915034729,-0.0214507610607,-0.0118908822617,0.247872300583,0.598384559155,-24.6194839478,25.1622467041,-0.448861837387,0.745304882526,1.34252882004,0.316915035248,0.551400215887,0.00508568019055,0.179947350426,-0.921559070665,0.388007555745,-0.0113261472863,0.00712280483519
-1.27002282967,1.53619353012,1.45071096469,-2.10229196675,-1.61870678461,1.71300180825,1.63146493384,0.238774908341,0.0109254652015,0.00136308313683,0.00126413618263,-0.0118757338776,-0.0147200813476,0.241340773467,1.08239340782,-24.0839004517,25.0114898682,-1.09552931786,0.622624218464,1.35259962082,0.306844234467,0.551105498439,0.0184898658103,0.179962441189,-0.921509398769,0.388125111913,-0.0113068590376,0.00717498585396
-1.2455157998,1.53738937752,1.45097209313,-2.10163628934,-1.61970506431,1.71165008392,1.65515724179,0.247541628499,0.0137988733412,0.00536961847297,0.0114829981237,-0.0132857036263,-0.016680856794,0.231462197877,0.93163651228,-24.3893814087,25.388381958,-0.48853468895,0.640019237995,1.35259962082,0.33705663681,0.550783517329,0.0316707495376,0.179881981907,-0.921603229894,0.38790515812,-0.0111809914295,0.00721528823801
-1.22102954996,1.53854271013,1.45161770846,-2.10001047642,-1.62054231388,1.71031624577,1.67788738859,0.242812090257,0.0130928716231,0.00169268458189,0.0190188020255,-0.00171191913985,-0.00839420528325,0.228457940222,0.895930945873,-24.4290542603,25.1622467041,-0.262399435043,0.578678905964,1.27203321457,0.255574703217,0.550496723476,0.0444036824915,0.179889422346,-0.921654129298,0.387783655099,-0.0111994372756,0.00721632811524
-1.19675068255,1.5396137021,1.45218074577,-2.09723370673,-1.62151715419,1.70891946336,1.69960059173,0.242030089341,0.00953570210335,0.00558517193677,0.0298678277307,-0.00750638782884,-0.0117409357653,0.198759081699,1.30456137657,-24.2346572876,25.2376251221,-0.563913106918,0.543888866901,1.33245801926,0.286702632904,0.550269187147,0.0567150274068,0.179948806563,-0.921653760661,0.387781555499,-0.0112997980325,0.00721978111191
-1.17184272447,1.54080571699,1.45281402025,-2.09364685964,-1.62227825411,1.70752163462,1.72081074624,0.253175675189,0.0133534627432,0.00420491244677,0.0386127745674,-0.0138518841756,-0.0147093647731,0.197130267023,1.15777182579,-24.3140029907,25.31300354,-0.373483419418,0.666569530964,1.35259962082,0.276631832123,0.549971851557,0.0691601859341,0.179947323256,-0.921694321933,0.387685025385,-0.0112915386357,0.00723872670123
-1.1469864776,1.5421047329,1.45346791895,-2.08899084564,-1.62289947934,1.70612552218,1.7410371156,0.238774922138,0.00919220649553,0.00239237316262,0.0485834177179,-0.00689787583285,-0.0105968275492,0.188866822488,0.820552527905,-24.3497085571,25.31300354,-0.222726583481,0.649174511433,1.3626704216,0.296773433685,0.549838930642,0.0770891410791,0.179923347312,-0.921673440775,0.387735106877,-0.0112815334698,0.00723066168297
-1.13122990395,1.5429492005,1.45380095274,-2.08550591692,-1.62315966837,1.70529569059,1.75351505296,0.222349179615,0.0128056493297,0.0055138045069,0.0499150084804,-0.00978370854325,-0.00850256039233,0.178058224394,1.04668784142,-24.5441055298,25.3526763916,-0.29810500145,0.561283886433,1.33245801926,0.296773433685,0.549636184015,0.0881692870482,0.179863620886,-0.921638131153,0.387820755163,-0.0112312335987,0.00721640231719
-1.10789213862,1.5441552738,1.45449666417,-2.08016426131,-1.62363096375,1.70397803173,1.77146746673,0.246362653375,0.0131412776476,0.00733074993943,0.0601724713084,-0.0100098687101,-0.0159792624872,0.185707380607,2.3082845211,-24.3497085571,25.463760376,-0.67896437645,0.657414257526,1.41393995285,0.347127437592,0.549422402085,0.0996638202682,0.179925894867,-0.921644548087,0.38780393213,-0.0112375083799,0.00729078951556
-1.07982776864,1.54588862122,1.4553092529,-2.07222036558,-1.62403514481,1.70243651348,1.79178618696,0.284989264494,0.0170473658814,0.00934769875683,0.0875112632695,-0.0101321193341,-0.0192744053086,0.199448054939,1.15777182579,-24.5441055298,25.463760376,-0.563913106918,0.640019237995,1.40386915207,0.286702632904,0.549275556838,0.112759995482,0.179842058476,-0.92161635576,0.387873270105,-0.0110990116848,0.00737774171384
-1.05379652993,1.54747323984,1.45594395002,-2.06452497909,-1.62444905571,1.70087118817,1.81017893996,0.207666292884,0.0101066797112,0.00652378278776,0.0656902290569,0.00131797177673,-0.00809506179296,0.149575441066,-0.552128136158,-24.8099136353,25.3526763916,0.118459939957,0.640019237995,1.33245801926,0.245503887534,0.548988804764,0.123039047179,0.179763178989,-0.921632739551,0.38783721281,-0.0110649138887,0.00727718549752
-1.04097397165,1.54834128767,1.45622349782,-2.06035226343,-1.62461590114,1.7000785059,1.81921412396,0.0456365593121,0.00142408852356,-0.000233056903621,0.0165076251235,-0.00206075131728,-0.000938118746283,0.0358712665291,-1.07184243202,-25.2304458618,25.388381958,0.229543924332,0.622624218464,1.41393995285,0.306844234467,0.548924990916,0.126314099778,0.179644730874,-0.921583281146,0.38795853575,-0.0109717131308,0.00721470459759
