position_panda_joint1,position_panda_joint2,position_panda_joint3,position_panda_joint4,position_panda_joint5,position_panda_joint6,position_panda_joint7,velocity_panda_joint1,velocity_panda_joint2,velocity_panda_joint3,velocity_panda_joint4,velocity_panda_joint5,velocity_panda_joint6,velocity_panda_joint7,effort_panda_joint1,panda_joint2,effort_panda_joint3,effort_panda_joint4,panda_joint5,effort_panda_joint6,effort_panda_joint7,ee_state_position_x,ee_state_position_y,ee_state_position_z,ee_state_orientation_x,ee_state_orientation_y,ee_state_orientation_z,ee_state_orientation_w
-1.55789920511,1.53385679747,1.44605789191,-1.92699748871,-1.58440381463,1.72432882282,1.16382164298,0.0015621863231,0.000626987853517,0.00086800062371,0.000291044774953,6.10085225054e-05,0.000577124287203,0.000715943638931,-0.587833702564,-28.789100647,25.7295684814,1.02696824074,0.237187221646,2.07128858566,-0.159159198403,0.555468627142,-0.223270869339,0.179118626225,-0.921807922647,0.387457601274,-0.0102097101088,0.00652094930502
-1.55731392574,1.53383465163,1.44606370488,-1.92838216757,-1.58443322537,1.72433627762,1.16554065761,0.0159029099018,8.47452021605e-05,-0.00112327843351,-0.0462118214858,0.000354619777441,7.93281827241e-05,0.0849972926898,1.82427573204,-28.5193252563,25.9199981689,-0.639291524887,0.210636928678,2.13171339035,0.104512676597,0.555454235066,-0.220551093557,0.179149183991,-0.92182494943,0.387416028373,-0.0101545767333,0.00666844349579
-1.55264629334,1.53341044911,1.44659842592,-1.94048050437,-1.58573502846,1.7243410614,1.18266280258,0.0757345514289,-0.0122703331368,0.00794085343638,-0.170998227213,-0.0221438893689,-0.000151546618186,0.244982115878,1.60210776329,-28.5589981079,26.0707550049,-0.714669942856,0.149296596646,2.13171339035,0.296773433685,0.55537355285,-0.209597096238,0.179693015626,-0.921768772952,0.387536254631,-0.0105271868249,0.00686723339142
-1.54371815568,1.53253658723,1.44761891414,-1.96058344573,-1.58824993192,1.72435700485,1.21171048871,0.0953292998157,-0.000902952627678,0.0108624706715,-0.199059504132,-0.0288806322096,0.00028840898392,0.289988133873,-0.774296104908,-28.3288955688,25.844619751,0.8762114048,0.149296596646,2.03100538254,0.316915035248,0.555116346174,-0.194936436917,0.180192252459,-0.921838730528,0.387354168794,-0.0109129560679,0.00714214295085
-1.53454955418,1.53198763197,1.44792201235,-1.97791402739,-1.59067471264,1.72435783573,1.23881462841,0.0869518227947,-0.00139011309879,0.00104128678289,-0.148309241623,-0.0184602475293,0.000179537564773,0.259467780896,0.340511023998,-27.8686904907,25.769241333,0.535024881363,0.123661831021,1.98065137863,0.21529148519,0.554920981429,-0.182453309755,0.180276229244,-0.92171656285,0.387640092258,-0.0110056766634,0.00725339397603
-1.52395435377,1.53178980368,1.44792362042,-1.99371634235,-1.59298049202,1.72435228807,1.26539285194,0.119521972844,-0.00255084535633,-0.000320317986108,-0.166434577382,-0.0239750466688,-0.000475291909454,0.285871480167,0.971309363842,-27.6782608032,25.7295684814,-0.187021017075,0.141056850553,1.85888624191,0.21529148519,0.554717438525,-0.168483727769,0.180281460699,-0.921779967365,0.387485068986,-0.0110927994194,0.00734594294718
-1.51524371053,1.5314457892,1.44792927002,-2.00535847794,-1.59476712042,1.72432950466,1.28567784995,0.128989457502,0.000840650000068,0.00123944579216,-0.169477559122,-0.0304415329147,-3.04732697995e-05,0.315067785257,0.0786702036858,-27.4481582642,25.6184844971,0.6857817173,0.105351284146,1.66662549973,0.326985836029,0.554503724309,-0.158103352806,0.180293515106,-0.9218257041,0.387372002279,-0.0111732937811,0.00744718852632
-1.50113077763,1.53129909522,1.44793373903,-2.02154480877,-1.59739255015,1.72412793575,1.31607606985,0.135535353418,-0.00185684258106,0.00122996717937,-0.141409886562,-0.0220038456672,-0.00213093657356,0.291314924465,-0.143497765064,-27.0276260376,25.5034332275,0.344595193863,0.114506557584,1.43408155441,0.316915035248,0.554183565623,-0.14335785403,0.180241896634,-0.921726981962,0.387605638621,-0.0111534857134,0.00753919013345
-1.48093730644,1.53120322281,1.44792064245,-2.04020638734,-1.60062418115,1.72343819718,1.35511926162,0.15591418115,-0.00135834397245,-0.00111187465669,-0.130573366715,-0.0199534614487,-0.00388457114452,0.289270427767,-0.0324137806892,-26.7221450806,25.693862915,0.229543924332,0.149296596646,1.39379835129,0.255574703217,0.553763755581,-0.123737977597,0.18016563765,-0.921795612601,0.387443442643,-0.0110980914984,0.00756701438654
-1.46441319523,1.53119017877,1.44793706313,-2.05255132347,-1.60288552141,1.72279023612,1.38458337993,0.168492199014,0.00102922840992,-0.000566765036029,-0.124428818751,-0.0205163456607,-0.0115931622385,0.286591248122,0.189754188061,-26.4920425415,25.5431060791,0.118459939957,0.131901577115,1.37274122238,0.286702632904,0.553449747248,-0.109109634554,0.180111173908,-0.921796535353,0.387443574927,-0.011047256952,0.00752208572155
